OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,11,151,הרצלייה,מגורים,3851,203418,מגורים,6400,1,0,0,17,2,2,11,4,17,19,1,0,2,12,19,54.075840218328679,202308,2201.753102127111561,203418.013582184095867
-1,3,1826,קריית אתא,שטח פתוח,0,502117,פנאי/טבע/ספורט,6800,3,0,1,4,0,0,5,0,5,6,0,0,0,2,2,5.974699088295603,202308,2824.044276793099925,502117.337737892288715
-1,58,777,אשדוד,מגורים,10456,392455,מגורים,70,1,1,7,97,18,19,74,12,105,101,13,0,3,57,85,147.787728541892648,202308,2555.818963206975695,392454.776673551998101
-1,6,2405,באר שבע,שטח פתוח,0,6690371,פנאי/טבע/ספורט,9000,3,4,4,4,0,0,11,1,12,12,0,2,0,6,11,0.896811206093972,202308,11166.830068423440025,6690371.350434809923172
-1,0,1419,בית שמש,שטח פתוח,0,664538,פנאי/טבע/ספורט,2610,3,,,,,,,,,,,,,,,0.000000000000000,202308,4076.593304342229203,664538.227846696856432
-1,10,1037,קרית שדה התעופה,תעשיה,0,1012593,תעשיה/מסחר/מתקנים,0,4,0,1,21,0,2,15,5,22,20,0,1,0,17,18,9.875634754444185,202308,3848.141636909201225,1012593.139443502295762
-1,27,244,בני ברק,מגורים,12371,305833,מגורים,6100,1,0,4,27,15,14,9,8,31,38,4,1,3,16,32,88.283378051873029,202308,2657.784406303650485,305833.335740001930390
-1,1,1679,חיפה,מגורים,2554,225228,מגורים,4000,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,4.439939969444354,202308,2004.183298557465378,225228.270400499837706
-1,21,886,ניר אליהו,מגורים,549,5433539,מגורים,0,1,3,8,37,2,9,39,0,48,42,4,3,0,26,36,3.864884489022326,202308,14174.619357812036469,5433538.844342596828938
-1,0,2242,כפר קרע,מגורים,6555,1689776,מגורים,654,1,,,,,,,,,,,,,,,0.000000000000000,202308,6219.567933862014797,1689775.624301673378795
-1,2,1512,עזרייה,לא ידוע,0,4054803,עתידי/לא ידוע,0,5,0,2,8,2,4,6,0,10,7,0,0,0,1,5,0.493242248750945,202308,13107.555131789467850,4054802.695966681931168
-1,3,479,לוד,מגורים,2289,413219,מגורים,7000,1,0,0,3,2,0,3,0,3,4,0,0,0,3,4,7.260078520916843,202308,3305.776703082451149,413218.671307310229167
-1,0,1130,ירושלים,מגורים,7872,238378,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202308,2722.596637600826398,238377.572967655723915
-1,95,81,תל אביב -יפו,מגורים,6343,425895,מגורים,5000,1,2,11,94,35,28,69,9,107,166,27,2,18,65,141,223.059412705525858,202308,2636.992011134118457,425895.499534086964559
-1,0,1772,טירת כרמל,מיועד למגורים,0,280963,עתידי/לא ידוע,2100,5,,,,,,,,,,,,,,,0.000000000000000,202308,2186.400548687812261,280962.959640594897792
-1,7,2477,קריית גת,מגורים,3608,364659,מגורים,2630,1,1,0,7,5,1,6,1,8,9,1,0,0,6,8,19.196025397716816,202308,2606.439610832714152,364658.821551287546754
-1,15,723,ראש העין,מגורים,5057,685912,מגורים,2640,1,1,1,22,4,2,18,4,24,26,1,0,1,15,19,21.868682763919072,202308,3582.788251892728567,685912.368930988130160
-1,3,2095,מצפה נטופה,מגורים,1002,3679112,מגורים,0,1,0,3,14,0,7,10,0,17,8,0,0,0,1,1,0.815414051262929,202308,10306.409349213814494,3679112.464831262826920
-1,0,1365,בטן אל-הווא,לא ידוע,0,1361070,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,4886.646294353937265,1361069.985477958805859
-1,13,316,חולון,מגורים,2941,260693,מגורים,6600,1,0,3,16,4,4,11,4,19,25,2,0,2,15,24,49.867137809802884,202308,2352.482612855280877,260692.724125916429330
-1,12,2007,שומרה שתולה אבן מנחם כפר רוזנואלד (זרעית),מגורים,1182,24227687,מגורים,0,1,1,2,15,0,5,10,3,18,18,1,1,0,8,13,0.495301089256366,202308,23083.816957334744075,24227687.482005193829536
-1,9,958,אשדוד,שטח פתוח,0,3697982,פנאי/טבע/ספורט,70,3,0,4,20,1,4,15,5,24,17,3,3,0,5,15,2.433760048191251,202308,10569.881753431378456,3697981.650528251193464
-1,0,1609,כובר,לא ידוע,0,20394586,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,18693.607592539905454,20394586.429898910224438
-1,18,2314,בירייה עמוקה,מגורים,979,21252576,מגורים,0,1,0,2,32,0,8,24,2,34,35,1,2,0,20,27,0.846956154508984,202308,30949.000663289381919,21252575.949973896145821
-1,0,560,ראשון לציון,שטח פתוח,0,660612,פנאי/טבע/ספורט,8300,3,,,,,,,,,,,,,,,0.000000000000000,202308,3240.545582454560645,660612.349209274980240
-1,3,1202,ירושלים,שטח פתוח,0,701121,פנאי/טבע/ספורט,3000,3,0,0,5,1,0,4,1,5,6,0,0,0,3,4,4.278860027862289,202308,4742.180157425769721,701121.322143083671108
-1,13,2574,ביצרון חצור-אשדוד נווה מבטח מפעלי כנות כנות,מגורים+מוסדי+תעשיה,3007,15073182,מגורים,0,1,1,1,28,1,3,23,3,30,27,1,2,0,11,16,0.862458891477773,202308,25255.224360900487227,15073182.186950691044331
-1,8,153,הרצלייה,מגורים,3683,828909,מגורים,6400,1,1,0,8,1,0,8,1,9,15,2,0,0,10,13,9.651246312106050,202308,4993.202227646627762,828908.489255443797447
-1,0,1844,קריית אתא,תעשיה,0,827900,תעשיה/מסחר/מתקנים,6800,4,,,,,,,,,,,,,,,0.000000000000000,202308,4362.330165548767582,827899.628311333945021
-1,23,795,גדרה,בסיס צבאי,0,1435135,מוסדי/ציבורי,2550,2,1,7,32,0,2,35,3,40,46,3,3,0,26,34,16.026369545656745,202308,6470.413326824166688,1435134.759277602890506
-1,13,2423,באר שבע,מגורים,5032,412252,מגורים,9000,1,0,1,25,3,3,17,6,26,24,0,2,0,16,22,31.534117729993760,202308,2955.983679654458683,412251.901616864197422
-1,0,1437,שמורת טבע נחל דולב,שמורת טבע,0,577360,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202308,3105.488102320103735,577360.033784254221246
-1,0,388,רעננה,שטח פתוח,0,240452,פנאי/טבע/ספורט,8700,3,,,,,,,,,,,,,,,0.000000000000000,202308,1947.958308520444916,240451.665951971401228
-1,6,1055,ירושלים,מגורים,5842,522815,מגורים,3000,1,0,1,5,2,3,2,1,6,9,1,0,1,4,9,11.476329085250471,202308,3388.103360622653327,522815.262217539537232
-1,5,6,תל אביב -יפו,מגורים,1190,1097180,מגורים,5000,1,0,1,6,0,1,6,0,7,10,0,0,1,9,10,4.557137286019907,202308,5059.870275201486947,1097180.024691965896636
-1,60,1681,חיפה,מגורים+ בית חולים,4954,562785,מגורים,4000,1,0,9,97,24,24,76,6,106,96,14,1,2,58,81,106.612686543191202,202308,3136.311921205371164,562784.804936818196438
-1,0,888,ירקונה גני עם,מגורים,608,1331032,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,6563.379528664325335,1331032.237547929631546
-1,72,2260,פרדס חנה-כרכור,מגורים,8240,6017487,מגורים,0,1,0,14,105,25,20,83,16,119,119,9,0,1,81,103,11.965126770948068,202308,11868.587806182693384,6017487.434802583418787
-1,7,1530,בית ג'אלא,לא ידוע,0,2885796,עתידי/לא ידוע,0,5,0,2,21,1,11,12,0,23,12,1,0,0,8,12,2.425673550878307,202308,7069.721077664898985,2885796.399711488746107
-1,12,481,לוד,מגורים,4117,725073,מגורים,7000,1,0,6,18,5,8,14,2,24,19,1,1,0,11,15,16.550060576336435,202308,3916.146246396715014,725072.874788012006320
-1,7,1148,ירושלים,מגורים,10850,213033,מגורים,3000,1,0,4,3,6,4,3,0,7,8,2,0,0,4,7,32.858767401594172,202308,2003.739396706643902,213032.945345977554098
-1,54,99,תל אביב -יפו,מגורים,3624,447759,מגורים,5000,1,1,5,57,23,0,42,4,63,88,14,2,7,13,62,120.600523735621707,202308,2730.458114677350750,447759.249523474893067
-1,4,1790,קריית ים,מגורים,6054,350828,מגורים,9600,1,1,2,2,4,0,2,3,5,5,0,1,1,2,4,11.401589252141074,202308,2884.831412841024303,350828.284683983889408
-1,32,2495,אשקלון,מגורים,486,525486,מגורים,7100,1,0,4,54,9,10,39,9,58,55,5,1,0,39,51,60.896062842252192,202308,3118.869922841440712,525485.532338834367692
-1,13,741,מודיעין-מכבים-רעות*,מגורים,6732,558408,מגורים,1200,1,0,2,18,4,4,15,1,20,23,0,0,1,16,19,23.280490149788012,202308,4047.768523058686696,558407.486971161328256
-1,54,2097,עצמון שגב יעד רקפת,מגורים,2851,9563545,מגורים,0,1,1,3,134,1,29,96,13,138,106,5,3,0,68,83,5.646441544338378,202308,17360.283976771912421,9563545.389776535332203
-1,3,1383,אזור תעשיה צפוני,תעשיה,0,175287,תעשיה/מסחר/מתקנים,0,4,0,0,4,2,0,2,1,4,3,0,0,0,3,3,17.114830092480592,202308,2025.200882676591391,175286.578002200054470
-1,43,334,חולון,מגורים,3971,313108,מגורים,6600,1,2,9,48,9,8,40,10,59,85,14,0,2,43,69,137.332624858148336,202308,2647.020728937307922,313108.411380143254064
-1,22,2009,אילון גורן יערה גורנות הגליל,מגורים,2374,22008384,מגורים,0,1,3,11,45,1,16,37,6,59,46,5,1,0,26,37,0.999619057713449,202308,28144.518255793587741,22008383.924095328897238
-1,7,960,חנין דרום לאוטובוסים,מתקן תחבורה,0,215448,תעשיה/מסחר/מתקנים,0,4,0,3,8,0,0,9,2,11,19,3,0,0,12,16,32.490470998603165,202308,2008.126226924151297,215447.784684344660491
-1,1,1627,אידנא / בית עווא,לא ידוע,0,72558877,עתידי/לא ידוע,0,5,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.013781911148865,202308,54522.758897900654119,72558877.299274981021881
-1,18,2332,עפולה,מגורים,5440,1281345,מגורים,7700,1,1,0,35,6,9,24,3,36,31,1,0,0,21,25,14.047735617263939,202308,4547.493099779423574,1281345.299371874192730
-1,9,578,רחובות,מגורים,4261,304435,מגורים,8400,1,1,1,9,9,5,4,2,11,10,0,1,0,7,9,29.562966204370777,202308,2420.470157207025750,304434.945322549610864
-1,31,1220,ירושלים,שטח פתוח,0,1913404,פנאי/טבע/ספורט,3000,3,0,4,57,3,14,38,8,61,61,1,1,0,39,46,16.201489860677224,202308,6718.177786549117627,1913404.277420212514699
-1,19,2576,ערוגות כפר אחים חצב תלמי יחיאל אחווה ינון,מגורים+ מכללה אקדמאית,6012,22102967,מגורים,0,1,2,4,43,3,9,36,3,49,40,0,3,1,25,35,0.859613094690384,202308,31530.917733572980069,22102967.157385416328907
-1,0,171,רמת השרון,מתקן הנדסה,0,1192576,תעשיה/מסחר/מתקנים,2650,4,,,,,,,,,,,,,,,0.000000000000000,202308,5270.587713119477485,1192575.981027937727049
-1,29,1862,פוריידיס,מגורים,3001,1171154,מגורים,537,1,0,1,51,2,8,43,1,52,59,0,1,0,49,53,24.761910319088578,202308,5495.264457567182035,1171153.583318018121645
-1,10,813,יבנה,מגורים,6730,470364,מגורים,2660,1,0,1,14,7,4,9,2,15,14,1,0,1,11,14,21.260127638021466,202308,2951.558809862993712,470364.062260664359201
-1,2,2425,באר שבע,מגורים,3160,412516,מגורים,9000,1,0,1,1,1,0,1,1,2,4,0,0,0,0,4,4.848298469617078,202308,2887.048912660221959,412515.857374177197926
-1,10,1455,ביתר עילית,מגורים,3477,712271,מגורים,0,1,0,5,18,8,8,15,0,23,15,1,0,1,6,12,14.039610578259493,202308,3425.934968308890802,712270.468205515644513
-1,13,406,גבעת שמואל,מגורים,2883,200731,מגורים,681,1,0,2,28,1,5,25,0,30,28,4,2,1,14,22,64.763436605286572,202308,1923.616615635972266,200730.546144903375534
-1,10,1057,ירושלים,מגורים,1524,313830,מגורים,3000,1,0,0,22,0,2,20,0,22,20,0,0,0,9,14,31.864353229243591,202308,2929.204767996239298,313830.314648359897546
-1,17,8,תל אביב -יפו,מגורים,3569,536994,מגורים,5000,1,0,1,31,4,5,26,1,32,34,0,0,2,14,16,31.657732603957029,202308,2931.876747395680468,536993.606354331946932
-1,9,1699,חיפה,מגורים,4098,465174,מגורים,4000,1,0,0,16,3,3,11,2,16,16,1,0,0,13,14,19.347581718506166,202308,2969.056478419499854,465174.414608695253264
-1,4,650,כפר סבא,מגורים,3288,901448,מגורים,6900,1,0,1,4,0,1,4,0,5,8,1,0,1,4,6,4.437306527281049,202308,5182.051167638583138,901447.753362892544828
-1,13,2278,חדרה,תעשיה,0,2825833,תעשיה/מסחר/מתקנים,6500,4,0,1,15,1,1,10,5,16,25,2,2,0,14,18,4.600414190409047,202308,9387.007448527825545,2825832.514624971896410
-1,5,1292,מעלה אדומים,מגורים,2416,794052,מגורים,0,1,0,2,12,0,6,7,1,14,9,2,0,0,6,9,6.296820256282635,202308,3915.857558485299705,794051.568331057904288
-1,14,499,נס ציונה,תעשיה ומסחר,0,493850,תעשיה/מסחר/מתקנים,7200,4,0,3,25,2,1,22,5,28,28,1,1,0,19,22,28.348678584524169,202308,3683.413476701798572,493850.179233494913206
-1,10,1934,נצרת עילית,תעשיה,0,1641852,תעשיה/מסחר/מתקנים,1061,4,1,4,11,2,4,10,2,16,17,1,0,0,7,9,6.090684521858343,202308,6823.983368129359405,1641851.579097857698798
-1,19,117,תל אביב -יפו,מגורים,3282,766410,מגורים,5000,1,0,2,24,7,3,19,1,26,31,6,0,2,12,21,24.790924339279581,202308,3711.899036053546752,766409.502928285626695
-1,4,1536,מעלה עמוס אספר,מגורים,1370,13967538,מגורים,0,1,0,2,12,0,3,11,0,14,10,0,0,0,4,8,0.286378312534035,202308,18501.460545060497680,13967538.130264708772302
-1,8,2497,אשקלון,מכללה אקדמאית ואצטדיון,903,495531,מוסדי/ציבורי,7100,2,1,1,7,3,2,5,2,9,14,2,1,1,8,12,16.144284664567515,202308,3248.655953411596784,495531.401125372212846
-1,7,759,אשדוד,מגורים,2622,298607,מגורים,70,1,0,3,5,0,0,6,2,8,14,1,0,0,5,7,23.442156413070990,202308,2377.652924314418215,298607.341263916576281
-1,9,2115,מגאר,מגורים,5883,5333393,מגורים,481,1,1,0,23,0,0,21,3,24,20,1,0,0,10,20,1.687480993425330,202308,12877.559499373399376,5333393.404171841219068
-1,7,1385,בית שמש,מגורים,2870,298441,מגורים,2610,1,0,1,9,6,2,8,0,10,10,0,0,0,5,5,23.455189506412164,202308,2556.584792328881576,298441.417328405892476
-1,56,336,חולון,מגורים,5017,387150,מגורים,6600,1,0,12,75,12,24,53,9,87,105,13,0,2,59,82,144.646772898015229,202308,2746.086782102440338,387150.012945559516083
-1,1,2027,ירכא,מגורים,4693,7293349,מגורים,502,1,0,0,3,0,1,2,0,3,2,0,0,0,2,2,0.137111225893349,202308,15210.660531224983060,7293348.837664417922497
-1,9,978,נתניה,מגורים,3072,750915,מגורים,7400,1,0,1,17,1,3,14,1,18,20,1,1,0,11,15,11.985377254008176,202308,3471.152263677950032,750915.036653535556979
-1,0,1645,מוסקוביה,לא ידוע,0,2410371,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,6568.179364621149034,2410370.786751479376107
-1,26,2350,חיפה,שטח פתוח,0,5315517,פנאי/טבע/ספורט,4000,3,0,4,51,1,10,40,5,55,52,3,5,1,28,41,4.891340119348489,202308,12778.718926803270733,5315516.681645748205483
-1,22,596,רחובות,מגורים,3547,597776,מגורים,8400,1,0,3,39,2,13,23,5,42,43,5,1,1,24,34,36.803113169256463,202308,3829.734665807743113,597775.516946694930084
-1,4,1238,ירושלים,מגורים+ בית חולים,4034,230467,מגורים,3000,1,0,1,5,1,2,4,0,6,9,0,0,1,6,9,17.356087287708984,202308,2683.857597811328105,230466.690659747371683
-1,23,2594,מפעלי מישור רותם,תעשיה,0,353453292,תעשיה/מסחר/מתקנים,0,4,6,13,51,0,6,53,10,70,44,1,10,0,21,35,0.065072247200842,202308,96842.072597510967171,353453292.138683319091797
-1,49,189,רמת גן,מגורים,4812,686569,מגורים,8600,1,0,9,54,10,1,53,9,63,85,16,1,6,34,74,71.369368279696005,202308,4294.698338760574188,686569.058702738839202
-1,11,1864,חוף הכרמל,פנאי ונופש,0,8322951,פנאי/טבע/ספורט,5515,3,0,4,20,0,4,18,2,24,19,1,1,0,14,16,1.321646621657170,202308,19177.794877803513373,8322950.946000566706061
-1,20,831,זמר,מגורים,6939,8168962,מגורים,1290,1,1,4,40,4,9,36,0,45,39,1,3,0,25,32,2.448291429172198,202308,13580.812713267190702,8168962.143024893477559
-1,5,2187,מעוז חיים כפר רופין נווה איתן,מגורים,1285,37653538,מגורים,0,1,0,0,13,0,3,9,1,13,10,0,0,0,8,10,0.132789646891738,202308,35388.604667836785666,37653537.885196954011917
-1,1,1457,ביתר עילית,מיועד למגורים,0,378030,עתידי/לא ידוע,0,5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,2.645291720844289,202308,2909.432228621683862,378030.140161945251748
-1,10,408,פתח תקווה,תעשיה,0,1207067,תעשיה/מסחר/מתקנים,7900,4,1,3,11,0,2,13,0,15,22,6,1,3,9,22,8.284544046048872,202308,4601.382173851759944,1207067.032828351948410
-1,26,1075,ירושלים,מגורים,4667,486735,מגורים,3000,1,0,2,50,9,11,40,0,52,44,2,2,0,23,29,53.417210330572011,202308,3680.064786434552843,486734.515694458619691
-1,6,26,תל אביב -יפו,פנאי ונופש,0,271146,פנאי/טבע/ספורט,5000,3,0,1,5,2,1,5,0,6,8,0,0,0,2,4,22.128265887771384,202308,3321.180461480364102,271146.416552945738658
-1,9,1717,חיפה,מגורים,3728,521574,מגורים,4000,1,0,0,10,3,0,9,1,10,16,2,1,0,8,11,17.255477979952342,202308,3374.799707478582604,521573.497439846512862
-1,50,668,נתניה,מגורים,2790,233586,מגורים,7400,1,2,9,47,41,4,33,20,58,63,4,1,2,25,49,214.053548526640611,202308,2151.025447144357258,233586.410242468438810
-1,0,2280,חדרה,בית חולים,0,354195,מוסדי/ציבורי,6500,2,,,,,,,,,,,,,,,0.000000000000000,202308,2738.594807897497958,354195.217482518462930
-1,18,1310,הר רפאים,שטח פתוח,0,6652587,פנאי/טבע/ספורט,0,3,0,7,28,0,6,25,4,35,39,10,0,1,14,28,2.705714301107467,202308,16203.049760750513087,6652587.079364765435457
-1,13,261,גבעתיים,מגורים,5521,230031,מגורים,6300,1,0,4,15,9,2,8,8,19,24,2,2,0,14,21,56.514008568622152,202308,2096.952496916968357,230031.461743060499430
-1,37,1936,נצרת עילית,מתחם ציבורי,45,511276,מוסדי/ציבורי,1061,2,1,6,67,10,15,52,6,74,73,5,1,0,48,57,72.367930162257565,202308,3847.619097537194648,511276.195367776439525
-1,7,903,מגשימים,מגורים,1068,3723253,מגורים,0,1,0,2,10,1,2,9,1,12,13,3,0,0,10,13,1.880076188375347,202308,12265.827542075034216,3723253.367752609774470
-1,10,1554,עין ראפה עין נקובא,מגורים,4667,2747323,מגורים,0,1,0,4,36,1,13,26,1,40,29,0,2,0,15,19,3.639906450186772,202308,7442.967928036167905,2747323.354831517208368
-1,1,2515,שובל,מגורים,802,6688644,מגורים,0,1,1,0,1,0,0,2,0,2,2,0,0,0,0,0,0.149507133375380,202308,12455.003459313951680,6688644.062816841527820
-1,94,761,אשדוד,מגורים,8001,1137055,מגורים,70,1,1,17,150,29,30,107,27,168,166,9,4,4,104,139,82.669701041275317,202308,4454.723828655494799,1137055.037287091370672
-1,7,2133,יראון ברעם דובב אביבים,מגורים,1964,31694913,מגורים,0,1,0,3,10,0,3,9,1,13,11,2,1,0,5,9,0.220855633520145,202308,34544.074875567588606,31694912.592580605298281
-1,1,1403,בית שמש רמת הנביאים (ג'1) דרום,לא ידוע,0,438215,עתידי/לא ידוע,2610,5,0,1,2,0,3,0,0,3,2,0,0,0,0,0,2.281983698045751,202308,3298.478101775473533,438215.225137840257958
-1,30,354,הוד השרון,מגורים,6326,414655,מגורים,9700,1,0,2,29,13,2,20,8,31,46,7,0,0,27,39,72.349233651480134,202308,2830.820790767862945,414655.394202454714105
-1,1,2045,חורפיש,מגורים,3793,3963124,מגורים,496,1,0,0,6,0,2,4,0,6,2,0,0,0,0,0,0.252326180172469,202308,9147.144362423896382,3963124.235925430431962
-1,3,996,רמת גן,בית חולים,110,801432,מוסדי/ציבורי,8600,2,0,0,4,0,0,4,0,4,6,1,0,0,4,6,3.743301451911265,202308,4718.099714446490907,801431.580795677611604
-1,14,1663,עתניאל שמעה,מגורים,1751,37146421,מגורים,0,1,5,7,33,1,8,34,2,45,27,0,2,0,14,21,0.376886918024308,202308,51019.076427864645666,37146420.664824090898037
-1,23,2352,לביא,תעשיה,0,17194245,תעשיה/מסחר/מתקנים,0,4,2,2,58,2,16,40,4,62,49,0,4,1,38,46,1.337656900991694,202308,20656.830799401977856,17194244.639973502606153
-1,11,614,רמלה,מגורים+ פנאי ונופש,753,284649,מגורים,8500,1,0,0,13,7,3,7,3,13,14,1,0,0,9,11,38.644045216708250,202308,2420.511446897972291,284649.289128872274887
-1,13,1240,גן חיות,פנאי ונופש,0,783804,פנאי/טבע/ספורט,0,3,0,1,19,2,3,17,0,20,23,1,0,0,10,12,16.585781412431537,202308,6943.081505121520422,783803.890617786208168
-1,77,2612,גברעם יד מרדכי מבקיעים זיקים כרמייה נתיב העשרה,מגורים,4030,69745554,מגורים,0,1,5,18,208,4,65,145,21,231,162,1,7,0,100,123,1.104013027845784,202308,41884.573659363901243,69745553.773262038826942
-1,43,207,רמת גן,מגורים,9843,475411,מגורים,8600,1,0,3,49,12,7,39,6,52,75,10,2,1,40,61,90.447992909325095,202308,2781.130968563772058,475411.323312700609677
-1,4,1882,רכסים,מגורים,6055,672393,מגורים,922,1,0,2,8,1,5,5,0,10,9,0,0,1,5,9,5.948902203790784,202308,4300.657036443823927,672392.966462132055312
-1,56,833,יד חנה בת חפר,מגורים,6268,6719969,מגורים,0,1,3,7,107,2,18,91,8,117,113,6,6,1,58,84,8.333372405955249,202308,11410.419986876828261,6719968.491985419765115
-1,1,2205,עפולה,תעשיה,0,521641,תעשיה/מסחר/מתקנים,7700,4,0,0,3,0,0,3,0,3,2,0,0,0,2,2,1.917025624846280,202308,3662.018088220424943,521641.436107661167625
-1,0,1475,גני מודיעין,מגורים,2489,633948,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202308,3466.459200198136386,633948.280297119170427
-1,25,426,פתח תקווה,מגורים,4649,359154,מגורים,7900,1,0,8,20,7,0,22,6,28,44,11,0,3,19,39,69.608062501267256,202308,2736.726448384081323,359153.797730612917803
-1,13,1093,ירושלים,מגורים,2738,348922,מגורים,3000,1,0,1,25,11,8,17,1,26,25,6,1,0,11,22,37.257577995297154,202308,2781.390646804250082,348922.305192273284774
-1,52,44,תל אביב -יפו,מגורים,11250,441422,מגורים,5000,1,3,5,52,9,4,40,16,60,94,17,2,4,33,75,117.801074581874261,202308,2666.692945783113373,441422.119319114484824
-1,7,1735,חיפה,מגורים,3523,415234,מגורים,4000,1,0,1,11,2,1,8,3,12,12,0,0,0,8,8,16.857984965083862,202308,3278.673729008047303,415233.494068143423647
-1,11,686,נתניה,מגורים,5311,384424,מגורים,7400,1,0,2,13,3,0,11,4,15,20,1,0,0,14,15,28.614227779080519,202308,2808.812271632564261,384424.143294265435543
-1,18,2298,בית אורן,מגורים,466,39024214,מגורים,0,1,3,7,22,0,0,25,7,32,31,4,1,0,17,24,0.461252083237727,202308,39027.624793594019138,39024213.990862093865871
-1,0,1312,שמורת טבע נחל דולב - צפון מזרח,שמורת טבע,0,425795,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202308,2655.134386301962422,425794.861828952387441
-1,1,279,יהוד,מגורים,3339,625573,מגורים,9400,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1.598533382462261,202308,3807.485382216714697,625573.423095909995027
-1,0,1954,שפרעם,מגורים,4191,834124,מגורים,8800,1,,,,,,,,,,,,,,,0.000000000000000,202308,5430.945956493376798,834124.275484142475761
-1,0,1572,עסירה א-שמאלייה,לא ידוע,0,54225351,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202308,28601.068220311171899,54225351.623684935271740
-1,0,2533,קריית מלאכי,תעשיה,0,1122438,תעשיה/מסחר/מתקנים,1034,4,,,,,,,,,,,,,,,0.000000000000000,202308,4700.915837039352482,1122438.110289851203561
-1,7,523,ראשון לציון,מגורים,9646,708568,מגורים,8300,1,0,0,11,7,4,6,0,11,11,0,0,1,6,7,9.879083292254117,202308,3699.708739000252081,708567.768174247816205
-1,25,2151,אלמגור אמנון כרכום,מגורים,1235,33713333,מגורים,0,1,0,7,70,0,13,55,6,77,49,1,2,0,27,36,0.741546367082239,202308,40900.578690668517083,33713333.528107568621635
-1,36,1165,ירושלים,מגורים,7946,428507,מגורים,3000,1,2,12,33,28,16,25,4,47,49,4,2,1,20,40,84.012616131517632,202308,3219.665506681680654,428507.070219593762886
-1,33,372,רעננה,מגורים,6202,1048471,מגורים,8700,1,2,4,44,9,11,31,7,50,60,6,0,2,34,43,31.474404068655865,202308,4529.336938032161015,1048471.002914505312219
-1,4,1807,קריית ביאליק,בית עלמין,0,425479,מוסדי/ציבורי,9500,2,0,1,5,0,0,6,0,6,7,1,1,0,5,7,9.401167252619475,202308,3279.433198914054628,425479.080683887237683
-1,30,1014,רמת השרון,מגורים,3450,1581780,מגורים,2650,1,1,10,26,0,2,32,3,37,66,13,3,0,28,52,18.965980356018580,202308,5691.743113528290451,1581779.556704008253291
-1,0,2370,באר שבע,שטח פתוח,0,4722224,פנאי/טבע/ספורט,9000,3,,,,,,,,,,,,,,,0.000000000000000,202308,10085.805563670286574,4722223.680049407295883
-1,15,616,רמלה,מגורים,4362,607542,מגורים,8500,1,1,3,18,6,2,14,6,22,23,2,0,0,15,21,24.689657554922178,202308,3310.587675183108331,607541.840814619557932
-1,4,1258,ירושלים,מגורים,899,265442,מגורים,3000,1,0,1,5,2,0,6,0,6,5,0,0,0,4,5,15.069228512777286,202308,2862.425906184970245,265441.591559141641483
-1,61,209,רמת גן,מגורים,7421,413334,מגורים,8600,1,0,10,69,10,6,61,12,79,114,17,2,3,56,95,147.580441297018126,202308,2926.565758396279307,413333.904302619164810
-1,2,1900,נצרת עילית,תשעיה,0,3510243,תעשיה/מסחר/מתקנים,1061,4,0,2,0,0,0,2,0,2,4,1,0,0,1,2,0.569761091636049,202308,11289.489909357973374,3510243.204317567404360
-1,32,851,בצרה קריית שלמה בני ציון חרוצים,מגורים,3587,16285031,מגורים,0,1,7,12,24,3,2,39,2,43,59,14,2,3,23,43,1.964994754205149,202308,22549.971123148781771,16285030.752127466723323
-1,37,2223,אום אל-פחם,מגורים,5886,11963547,מגורים,2710,1,1,5,70,1,22,53,1,76,65,4,4,0,43,60,3.092728180543925,202308,22307.900162342095427,11963547.340747134760022
-1,23,1493,כפר עציון מגדל עוז ראש צורים אלון שבות בת עין ומכללת הרצוג,מגורים+ מכללה אקדמאית,7348,18249421,מגורים,0,1,0,7,48,0,12,37,6,55,48,5,4,0,28,44,1.260313978458864,202308,21791.329119975809590,18249420.694456510245800
-1,15,444,פתח תקווה,מגורים,2499,297311,מגורים,7900,1,0,3,13,2,4,11,1,16,30,3,1,2,15,24,50.452201309915225,202308,2546.134848390542174,297311.110527343698777
