OID,SUMACCIDEN,CITY,CITYCODE,MUNITYPE,DISTRICT,MUNICIPAL,MUNICODE,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,AreaSQKM,YEARMONTH,Shape_Length,Shape_Area
-1,6,ללא שיפוט - אזור מדרום למחלף חורשים,9962,ללא שיפוט,מרכז,ללא שיפוט - אזור מדרום למחלף חורשים,9962,0,1,14,0,4,11,0,15,13,0,1,0,5,9,10.561878526005897,0.568080761885923,202308,3252.767071489865884,568080.761885923100635
-1,0,ללא שיפוט - אזור מדרום לראש העין,9963,ללא שיפוט,מרכז,ללא שיפוט - אזור מדרום לראש העין,9963,,,,,,,,,,,,,,,0.000000000000000,6.946708062234796,202308,12859.609589506040720,6946708.062234795652330
-1,16,ללא שיפוט - אזור מושב אומץ,9958,ללא שיפוט,מרכז,ללא שיפוט - אזור מושב אומץ,9958,0,0,23,0,4,17,2,23,31,1,1,0,15,23,6.905137025444149,2.317115495469962,202308,6890.041151208872179,2317115.495469962246716
-1,45,ללא שיפוט - אזור מושיריפה,9942,ללא שיפוט,חיפה,ללא שיפוט - אזור מושיריפה,9942,0,0,89,0,20,67,2,89,84,1,5,0,62,80,153.602533615185024,0.292963917592251,202308,5675.642588049573533,292963.917592250800226
-1,0,ללא שיפוט - אזור מזרחית לכפר תראבין,9973,ללא שיפוט,דרום,ללא שיפוט - אזור מזרחית לכפר תראבין,9973,,,,,,,,,,,,,,,0.000000000000000,0.051619567238751,202308,1361.989113066847040,51619.567238751260447
-1,5,ללא שיפוט - אזור מחלף גילעם,9935,ללא שיפוט,חיפה,ללא שיפוט - אזור מחלף גילעם,9935,0,0,8,0,0,6,1,8,9,0,1,0,5,7,14.167291588818626,0.352925608162550,202308,3119.014432573610065,352925.608162550488487
-1,2,ללא שיפוט - אזור מיתר,9972,ללא שיפוט,דרום,ללא שיפוט - אזור מיתר,9972,0,0,2,0,0,1,1,2,4,0,0,0,4,4,0.192222428989804,10.404613085531704,202308,15049.028955497495190,10404613.085531704127789
-1,0,ללא שיפוט - אזור ממערב לג'דיידה-מכר,9916,ללא שיפוט,צפון,ללא שיפוט - אזור ממערב לג'דיידה-מכר,9916,,,,,,,,,,,,,,,0.000000000000000,1.573329388340602,202308,7531.256472953128650,1573329.388340602396056
-1,0,ללא שיפוט - אזור מעבר אייל,9959,ללא שיפוט,מרכז,ללא שיפוט - אזור מעבר אייל,9959,,,,,,,,,,,,,,,0.000000000000000,0.003873487162166,202308,1187.926496595520121,3873.487162165749396
-1,14,ללא שיפוט - אזור מעיליא,9901,ללא שיפוט,צפון,ללא שיפוט - אזור מעיליא,9901,0,0,30,0,7,18,4,30,22,1,1,0,16,19,1.248206035305221,11.216097025661805,202308,25596.582217815030162,11216097.025661803781986
-1,0,ללא שיפוט - אזור מערב כרמיאל,9919,ללא שיפוט,צפון,ללא שיפוט - אזור מערב כרמיאל,9919,,,,,,,,,,,,,,,0.000000000000000,0.025807323020344,202308,678.376336948551398,25807.323020343592361
-1,0,ללא שיפוט - אזור מערבית לבאקה אל גרבייה,9951,ללא שיפוט,חיפה,ללא שיפוט - אזור מערבית לבאקה אל גרבייה,9951,,,,,,,,,,,,,,,0.000000000000000,0.115426892033268,202308,1433.095518961445805,115426.892033267577062
-1,0,ללא שיפוט - אזור מערבית לברטעה,9947,ללא שיפוט,חיפה,ללא שיפוט - אזור מערבית לברטעה,9947,,,,,,,,,,,,,,,0.000000000000000,0.667704758526834,202308,5054.344608843024616,667704.758526833960786
-1,0,ללא שיפוט - אזור מערבית לכפר יאסיף,9911,ללא שיפוט,צפון,ללא שיפוט - אזור מערבית לכפר יאסיף,9911,,,,,,,,,,,,,,,0.000000000000000,3.804508092288437,202308,11971.911370196699863,3804508.092288437299430
-1,0,ללא שיפוט - אזור מצפה אילות,9933,ללא שיפוט,צפון,ללא שיפוט - אזור מצפה אילות,9933,,,,,,,,,,,,,,,0.000000000000000,0.350695780697443,202308,2813.856179904010787,350695.780697443464305
-1,5,ללא שיפוט - אזור מצפון לבסמת טבעון,9938,ללא שיפוט,חיפה,ללא שיפוט - אזור מצפון לבסמת טבעון,9938,1,0,11,1,0,11,1,12,11,0,0,0,9,9,104.069237160420613,0.048044937547612,202308,1749.566251041690521,48044.937547611705668
-1,0,ללא שיפוט - אזור מצפון לירכא,9909,ללא שיפוט,צפון,ללא שיפוט - אזור מצפון לירכא,9909,,,,,,,,,,,,,,,0.000000000000000,1.318459539079130,202308,6855.276203516485111,1318459.539079129928723
-1,0,ללא שיפוט - אזור מצפון למעלות,9902,ללא שיפוט,צפון,ללא שיפוט - אזור מצפון למעלות,9902,,,,,,,,,,,,,,,0.000000000000000,3.682980270616972,202308,11135.551706300026126,3682980.270616971887648
-1,3,ללא שיפוט - אזור מצפון לקציר,9946,ללא שיפוט,חיפה,ללא שיפוט - אזור מצפון לקציר,9946,0,0,5,0,1,2,2,5,5,0,1,0,4,5,12.937365043860799,0.231886476869847,202308,2191.284365981207884,231886.476869847421767
-1,0,ללא שיפוט - אזור מצפון לשיבלי אום אל רנם,9929,ללא שיפוט,צפון,ללא שיפוט - אזור מצפון לשיבלי אום אל רנם,9929,,,,,,,,,,,,,,,0.000000000000000,0.052949788860268,202308,948.952888901843608,52949.788860267544806
-1,703,ללא שיפוט - אזור מקווה ישראל - פארק שרון,9970,ללא שיפוט,תל אביב,ללא שיפוט - אזור מקווה ישראל - פארק שרון,9970,2,49,872,5,78,760,69,923,1457,163,58,12,776,1161,89.360622291176824,7.866999825821623,202308,17651.805318442908174,7866999.825821623206139
-1,0,ללא שיפוט - אזור משמר הירדן,9906,ללא שיפוט,צפון,ללא שיפוט - אזור משמר הירדן,9906,,,,,,,,,,,,,,,0.000000000000000,0.501776532131980,202308,3577.270086629973775,501776.532131980289705
-1,0,ללא שיפוט - אזור נחל ארבל,9925,ללא שיפוט,צפון,ללא שיפוט - אזור נחל ארבל,9925,,,,,,,,,,,,,,,0.000000000000000,0.002391523340679,202308,207.628938092991689,2391.523340679059856
-1,0,ללא שיפוט - אזור נחל בענא,9941,ללא שיפוט,חיפה,ללא שיפוט - אזור נחל בענא,9941,,,,,,,,,,,,,,,0.000000000000000,0.020020772744781,202308,1056.980385988068974,20020.772744780941139
-1,0,ללא שיפוט - אזור נחל יצהר,9912,ללא שיפוט,צפון,ללא שיפוט - אזור נחל יצהר,9912,,,,,,,,,,,,,,,0.000000000000000,2.188734415337430,202308,9133.683461762080697,2188734.415337429847568
-1,400,ללא שיפוט - אזור נתב""ג,9964,ללא שיפוט,מרכז,ללא שיפוט - אזור נתב""ג,9964,1,7,469,45,25,360,36,477,707,14,19,1,358,562,24.875638567176836,16.079989219967047,202308,24793.752521884664020,16079989.219967044889927
-1,0,ללא שיפוט - אזור סאלם,9956,ללא שיפוט,חיפה,ללא שיפוט - אזור סאלם,9956,,,,,,,,,,,,,,,0.000000000000000,2.218758513468257,202308,18928.870526309103298,2218758.513468257617205
-1,10,ללא שיפוט - אזור עמק איילון,9967,ללא שיפוט,מרכז,ללא שיפוט - אזור עמק איילון,9967,1,0,17,0,2,14,2,18,24,0,0,0,17,19,1.355955492311870,7.374873332273060,202308,19944.966905387042061,7374873.332273059524596
-1,0,ללא שיפוט - אזור ערד,9974,ללא שיפוט,דרום,ללא שיפוט - אזור ערד,9974,,,,,,,,,,,,,,,0.000000000000000,5.551272509292335,202308,9957.313557677327481,5551272.509292334318161
-1,0,ללא שיפוט - אזור צומת ג'וליס,9913,ללא שיפוט,צפון,ללא שיפוט - אזור צומת ג'וליס,9913,,,,,,,,,,,,,,,0.000000000000000,0.336802139803215,202308,3018.821702320734403,336802.139803215512075
-1,90,ללא שיפוט - אזור צומת חנניה,9914,ללא שיפוט,צפון,ללא שיפוט - אזור צומת חנניה,9914,4,12,205,0,42,164,13,221,172,1,9,0,99,124,26.842216568649128,3.352927272970340,202308,10516.132696182479776,3352927.272970339749008
-1,5,ללא שיפוט - אזור צומת מצר,9950,ללא שיפוט,חיפה,ללא שיפוט - אזור צומת מצר,9950,1,6,9,0,5,11,0,16,9,0,0,0,4,7,11.498351692564071,0.434844935490491,202308,3823.855909590454303,434844.935490490868688
-1,26,ללא שיפוט - אזור צפון כרמיאל,9918,ללא שיפוט,צפון,ללא שיפוט - אזור צפון כרמיאל,9918,0,0,57,0,13,40,4,57,55,0,1,0,41,48,880.524333903322827,0.029527860842577,202308,777.847321549909225,29527.860842576861614
-1,24,ללא שיפוט - אזור רביד,9922,ללא שיפוט,צפון,ללא שיפוט - אזור רביד,9922,0,2,29,0,7,22,1,31,38,2,1,0,20,25,18.705875808143734,1.283019316826183,202308,7501.941743341169058,1283019.316826183116063
-1,0,ללא שיפוט - אזור רומת הייב,9927,ללא שיפוט,צפון,ללא שיפוט - אזור רומת הייב,9927,,,,,,,,,,,,,,,0.000000000000000,0.375393222804822,202308,4162.143920546466688,375393.222804822027683
-1,0,ללא שיפוט - אזור רמת הנדיב,9939,ללא שיפוט,חיפה,ללא שיפוט - אזור רמת הנדיב,9939,,,,,,,,,,,,,,,0.000000000000000,4.679613195678612,202308,10727.802326612563775,4679613.195678612217307
-1,1,ללא שיפוט - אזור שמורת שער העמקים,9937,ללא שיפוט,חיפה,ללא שיפוט - אזור שמורת שער העמקים,9937,0,0,2,0,0,2,0,2,1,0,0,0,1,1,0.323787967631068,3.088440893329997,202308,11088.947368167024251,3088440.893329997081310
-1,4,ללא שיפוט - אזור תל השומר,9969,ללא שיפוט,תל אביב,ללא שיפוט - אזור תל השומר,9969,1,0,9,1,1,8,1,10,9,0,0,0,8,9,2.251051896147054,1.776947038336380,202308,6742.513212402276622,1776947.038336379919201
-1,0,ללא שיפוט - אזור תע""ש,9960,ללא שיפוט,מרכז,ללא שיפוט - אזור תע""ש,9960,,,,,,,,,,,,,,,0.000000000000000,0.224880889325793,202308,1982.440221208229104,224880.889325792843010
-1,1,ללא שיפוט - נחל יתלה,9975,ללא שיפוט,ירושלים,ללא שיפוט - נחל יתלה,9975,0,1,0,0,0,1,0,1,2,0,0,0,1,2,4.480386698151885,0.223195020289764,202308,3332.103042455171362,223195.020289764303016
-1,48,לקיה,1060,מועצה מקומית,דרום,לקיה,1060,1,5,61,10,18,48,1,67,80,1,2,1,45,66,6.994165526292889,6.862863027698658,202308,12826.194451927254704,6862863.027698658406734
-1,53,אליפלט,730,מועצה אזורית,צפון,מבואות החרמון,5555,0,4,96,1,21,66,11,100,96,1,1,0,57,76,7.202594468364088,7.358459542987124,202308,14512.896768429098302,7358459.542987124063075
-1,1,אמנון,1253,מועצה אזורית,צפון,מבואות החרמון,5555,0,0,2,0,0,2,0,2,1,0,0,0,0,1,0.412479929862509,2.424360381202858,202308,7850.560549163918949,2424360.381202857941389
-1,19,בית הלל,322,מועצה אזורית,צפון,מבואות החרמון,5555,0,2,30,1,7,23,2,32,34,2,1,0,24,32,4.374351300087932,4.343501172303666,202308,12351.023613717143235,4343501.172303666360676
-1,11,דישון,2063,מועצה אזורית,צפון,מבואות החרמון,5555,0,0,19,0,2,16,0,19,13,0,0,0,8,12,1.093636347726414,10.058188009998167,202308,19658.716894741624856,10058188.009998166933656
-1,6,יובל,2009,מועצה אזורית,צפון,מבואות החרמון,5555,0,3,6,0,0,9,0,9,11,0,0,0,9,10,1.615571311647286,3.713856489493006,202308,11749.845496181167618,3713856.489493005443364
-1,14,כורזים,1252,מועצה אזורית,צפון,מבואות החרמון,5555,0,2,29,0,8,23,0,31,24,1,1,0,7,13,2.177546206370040,6.429255075757011,202308,18072.390809006847121,6429255.075757010839880
-1,6,כחל,1210,מועצה אזורית,צפון,מבואות החרמון,5555,0,0,8,0,0,8,0,8,9,0,0,0,8,9,1.381056946530621,4.344498621199300,202308,10243.549383996276447,4344498.621199299581349
-1,1,כרכום,1285,מועצה אזורית,צפון,מבואות החרמון,5555,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0.588398606844607,1.699528157217568,202308,7842.418324468010724,1699528.157217568019405
-1,3,מרגליות,843,מועצה אזורית,צפון,מבואות החרמון,5555,0,1,5,0,2,4,0,6,4,1,0,0,2,3,0.534698672916050,5.610636704293849,202308,12669.557168155884938,5610636.704293848946691
-1,16,משמר הירדן,732,מועצה אזורית,צפון,מבואות החרמון,5555,0,1,27,0,4,22,2,28,27,1,2,0,19,24,2.436488688951285,6.566827119926721,202308,12588.751880834553958,6566827.119926720857620
-1,17,רמות נפתלי,372,מועצה אזורית,צפון,מבואות החרמון,5555,0,2,22,1,5,18,1,24,26,1,0,0,15,20,2.414889929652596,7.039658326143918,202308,12207.321692877225360,7039658.326143918558955
-1,8,שאר ישוב,324,מועצה אזורית,צפון,מבואות החרמון,5555,0,1,26,0,9,16,2,27,14,0,0,0,11,12,1.771761039067864,4.515281589106878,202308,11262.478581226694587,4515281.589106878265738
-1,31,שדה אליעזר,861,מועצה אזורית,צפון,מבואות החרמון,5555,0,0,60,1,7,51,2,60,58,0,5,0,39,50,2.803146346329631,11.059001625295311,202308,18088.576582029174460,11059001.625295311212540
-1,50,שטח כללי,5555,מועצה אזורית,צפון,מבואות החרמון,5555,0,5,102,0,15,77,15,107,94,2,7,1,48,63,0.838176469571528,59.653309076500065,202308,119965.220599080246757,59653309.076500065624714
-1,610,מבשרת ציון,1015,מועצה מקומית,ירושלים,מבשרת ציון,1015,3,25,819,74,89,636,97,847,1246,32,34,5,744,946,97.128533395913337,6.280337802626243,202308,13585.564751003117635,6280337.802626242861152
-1,733,מג'ד אל כרום,516,מועצה מקומית,צפון,מג'ד אל כרום,0516,2,25,1504,73,296,1155,59,1531,1355,10,23,19,837,1062,79.230294135257964,9.251511785992607,202308,27813.389286359986727,9251511.785992607474327
-1,207,מג'דל שמס,4201,מועצה מקומית,צפון,מג'דל שמס,4201,2,7,367,11,90,271,10,376,337,6,5,2,185,265,13.457131239070938,15.382178885125519,202308,23191.690103381337394,15382178.885125519707799
-1,853,מגאר,481,מועצה מקומית,צפון,מגאר,0481,4,20,1619,39,356,1210,67,1643,1443,12,26,0,828,1045,41.199426908454925,20.704171489942443,202308,34999.208767675067065,20704171.489942442625761
-1,125,מגדל,65,מועצה מקומית,צפון,מגדל,0065,0,7,228,3,38,185,10,235,221,7,4,0,133,179,10.750132347945144,11.627763822265257,202308,23335.104177252356749,11627763.822265256196260
-1,620,מגדל העמק,874,עירייה,צפון,מגדל העמק,0874,4,23,867,92,139,657,76,894,1093,24,27,5,664,861,71.143077315258950,8.714832467150263,202308,17054.335907620148646,8714832.467150263488293
-1,79,מגדל תפן,1722,מועצה מקומית תעשייתית,צפון,מגדל תפן,1722,0,2,145,3,9,130,7,147,128,2,4,0,77,100,29.356030787513465,2.691099507689660,202308,7585.541735574496670,2691099.507689660415053
-1,259,אליקים,682,מועצה אזורית,צפון,מגידו,5513,1,6,443,2,60,370,17,450,564,10,43,0,282,410,76.628442209019042,3.379946042665554,202308,9415.130219067452344,3379946.042665554210544
-1,43,גבעת עז,703,מועצה אזורית,צפון,מגידו,5513,1,1,74,2,15,52,4,76,81,2,4,0,41,63,4.594768545196074,9.358469219294493,202308,14370.880365604674807,9358469.219294494017959
-1,33,גלעד(אבן יצחק),369,מועצה אזורית,צפון,מגידו,5513,0,4,37,0,6,29,4,41,60,2,2,1,23,40,2.922852210782901,11.290341632141839,202308,20885.940314256720740,11290341.632141839712858
-1,17,דליה,300,מועצה אזורית,צפון,מגידו,5513,0,1,28,1,8,19,2,29,25,3,0,0,8,15,1.648790899881515,10.310585776050591,202308,22475.943761233622354,10310585.776050589978695
-1,41,הזורע,250,מועצה אזורית,צפון,מגידו,5513,0,3,66,3,13,50,5,69,79,6,7,0,42,65,5.861292607733159,6.995044053236008,202308,19639.057209808754124,6995044.053236007690430
-1,251,יקנעם (מושבה),241,מועצה אזורית,צפון,מגידו,5513,0,5,401,9,38,343,25,406,482,7,26,1,263,366,31.235620373969219,8.035697610449111,202308,21129.716803112307389,8035697.610449110157788
-1,207,מגידו,586,מועצה אזורית,צפון,מגידו,5513,1,3,345,5,57,277,12,349,400,7,16,1,242,317,26.866278375065086,7.704825994512109,202308,16917.914641030165512,7704825.994512109085917
-1,59,מדרך עז,2029,מועצה אזורית,צפון,מגידו,5513,0,1,93,0,5,83,6,94,129,2,7,0,65,86,10.686937409783695,5.520758449093805,202308,14013.654487002933820,5520758.449093804694712
-1,31,משמר העמק,130,מועצה אזורית,צפון,מגידו,5513,0,0,54,1,11,41,2,54,56,3,1,1,37,51,3.892902806604579,7.963209342757376,202308,17865.349018176999380,7963209.342757375910878
-1,64,עין העמק,367,מועצה אזורית,צפון,מגידו,5513,0,2,97,0,9,81,8,99,134,5,5,0,66,95,16.962230142194297,3.773088766246437,202308,12744.865678163192570,3773088.766246437095106
-1,24,עין השופט,270,מועצה אזורית,צפון,מגידו,5513,0,2,32,3,4,23,4,34,34,2,1,0,17,26,1.935571413570659,12.399439169090554,202308,24550.231570980511606,12399439.169090554118156
-1,135,רמות מנשה,445,מועצה אזורית,צפון,מגידו,5513,0,3,254,2,42,193,19,257,275,12,11,0,157,204,13.624816259519083,9.908390500729228,202308,23880.906345893290563,9908390.500729227438569
-1,12,רמת השופט,335,מועצה אזורית,צפון,מגידו,5513,0,0,19,1,1,17,0,19,16,1,1,1,10,16,1.262281236597184,9.506597778755870,202308,29604.975628079766466,9506597.778755869716406
-1,311,שטח כללי,5513,מועצה אזורית,צפון,מגידו,5513,2,16,631,2,103,496,44,649,627,11,33,0,365,482,4.633650360456550,67.117709755156710,202308,138444.972339237632696,67117709.755156710743904
-1,1643,מודיעין - מכבים - רעות,1200,עירייה,מרכז,מודיעין - מכבים - רעות,1200,3,64,2035,214,352,1490,162,2102,2924,138,82,51,1637,2267,33.997186646444646,48.327528306575964,202308,32627.861096753011225,48327528.306575961410999
-1,167,מזכרת בתיה,28,מועצה מקומית,מרכז,מזכרת בתיה,0028,3,14,204,19,49,139,22,221,307,19,9,15,182,248,22.492939334645783,7.424552101235189,202308,14491.136614179407843,7424552.101235189475119
-1,108,מזרעה,517,מועצה מקומית,צפון,מזרעה,0517,0,0,163,9,19,127,17,163,205,7,5,3,134,177,109.798658935906502,0.983618570997698,202308,5131.097117897432327,983618.570997698232532
-1,29,אדמית,1068,מועצה אזורית,צפון,מטה אשר,5504,1,3,52,1,7,41,8,56,41,0,0,1,27,35,2.731413045756485,10.617215160868588,202308,20127.620587116063689,10617215.160868586972356
-1,175,אחיהוד,785,מועצה אזורית,צפון,מטה אשר,5504,2,8,316,0,49,249,22,326,350,3,12,2,234,291,53.602366340912305,3.264781239078064,202308,8330.573221475482569,3264781.239078063983470
-1,25,אילון,294,מועצה אזורית,צפון,מטה אשר,5504,2,0,34,1,4,26,6,36,42,0,0,1,27,32,2.664679007539793,9.381993076562585,202308,25777.150896515220666,9381993.076562585309148
-1,71,אפק,313,מועצה אזורית,צפון,מטה אשר,5504,0,4,120,3,30,86,6,124,141,1,10,0,76,104,7.173346119411356,9.897751874522159,202308,18147.933172477332846,9897751.874522158876061
-1,3,אשרת,1256,מועצה אזורית,צפון,מטה אשר,5504,0,0,3,0,0,2,0,3,4,0,0,0,2,2,9.804993529049165,0.305966545629217,202308,2958.643538196303780,305966.545629217114765
-1,120,בוסתן הגליל,559,מועצה אזורית,צפון,מטה אשר,5504,0,2,203,2,27,162,14,205,254,8,5,3,157,195,50.240314808069996,2.388520065179302,202308,7313.005754810686085,2388520.065179302357137
-1,21,בית העמק,572,מועצה אזורית,צפון,מטה אשר,5504,0,0,41,0,11,29,1,41,39,0,0,0,19,23,5.741973141743271,3.657279384909204,202308,9314.866170893919843,3657279.384909204207361
-1,8,בן עמי,712,מועצה אזורית,צפון,מטה אשר,5504,0,1,9,0,0,10,0,10,13,1,0,0,9,13,2.767204686075190,2.891004066398371,202308,9504.510394138143965,2891004.066398371011019
-1,14,בצת,589,מועצה אזורית,צפון,מטה אשר,5504,0,0,27,0,1,23,2,27,22,3,1,1,13,22,3.415353473820096,4.099136475130613,202308,11038.327143467098722,4099136.475130612496287
-1,17,געתון,463,מועצה אזורית,צפון,מטה אשר,5504,1,1,32,0,4,26,4,34,27,4,0,0,16,22,3.155898907147619,5.386737820244384,202308,21746.473576388889342,5386737.820244383998215
-1,32,גשר הזיו,574,מועצה אזורית,צפון,מטה אשר,5504,0,1,54,0,13,40,2,55,60,2,1,2,30,40,8.096220365048953,3.952461587896331,202308,9427.935287676655207,3952461.587896331213415
-1,17,חניתה,280,מועצה אזורית,צפון,מטה אשר,5504,1,0,25,0,3,21,2,26,24,3,0,0,11,17,1.959845248270858,8.674154255290741,202308,24022.703685855256481,8674154.255290741100907
-1,75,יחיעם,409,מועצה אזורית,צפון,מטה אשר,5504,1,7,146,1,36,100,16,154,140,2,1,2,78,99,11.980488072059268,6.260179013483931,202308,27280.397282933416136,6260179.013483931310475
-1,187,יסעור,575,מועצה אזורית,צפון,מטה אשר,5504,2,7,375,9,93,278,10,384,335,5,8,3,218,279,11.424588449700922,16.368204493606541,202308,28298.189307438988180,16368204.493606541305780
-1,239,כברי,576,מועצה אזורית,צפון,מטה אשר,5504,2,11,447,7,56,373,29,460,473,11,11,0,313,386,34.563355133673994,6.914837957011581,202308,20244.031753180635860,6914837.957011580467224
-1,38,כליל,1183,מועצה אזורית,צפון,מטה אשר,5504,2,10,47,0,12,44,3,59,47,0,2,0,33,37,8.464676260289551,4.489244341011588,202308,10593.345010744918909,4489244.341011588461697
-1,243,כפר מסריק,297,מועצה אזורית,צפון,מטה אשר,5504,2,5,403,4,44,341,21,410,498,14,32,1,303,387,17.998132374871201,13.501400864195997,202308,20131.169841489034297,13501400.864195996895432
-1,35,כפר ראש הנקרא,579,מועצה אזורית,צפון,מטה אשר,5504,1,0,52,0,9,40,4,53,57,5,2,1,32,46,7.685061368569513,4.554290241993845,202308,9478.996774250410454,4554290.241993845440447
-1,102,לוחמי הגיטאות,595,מועצה אזורית,צפון,מטה אשר,5504,0,0,176,1,31,130,15,176,203,8,1,0,157,185,21.416142310157166,4.762762523838097,202308,17386.512570531471283,4762762.523838097229600
-1,32,לימן,674,מועצה אזורית,צפון,מטה אשר,5504,0,5,49,0,12,39,3,54,56,4,2,1,36,46,9.655206238656643,3.314274103424253,202308,8309.069718798733447,3314274.103424252942204
-1,13,מצובה,325,מועצה אזורית,צפון,מטה אשר,5504,0,0,28,0,7,21,0,28,24,0,0,0,14,16,1.746683749537976,7.442675300230333,202308,19337.065065688904724,7442675.300230333581567
-1,12,נס עמים,1143,מועצה אזורית,צפון,מטה אשר,5504,0,1,17,0,2,16,0,18,18,0,2,0,7,13,6.444106358885693,1.862166657670595,202308,6773.199085316026867,1862166.657670594984666
-1,102,נתיב השיירה,792,מועצה אזורית,צפון,מטה אשר,5504,0,4,238,0,37,191,14,242,203,4,6,0,142,176,39.434390361074058,2.586574790837514,202308,7403.212968673677096,2586574.790837513748556
-1,5,סער,454,מועצה אזורית,צפון,מטה אשר,5504,0,0,6,0,0,5,1,6,9,0,0,0,8,8,1.919254641871338,2.605178015943122,202308,9785.398979385290659,2605178.015943122562021
-1,8,עברון,376,מועצה אזורית,צפון,מטה אשר,5504,0,0,8,1,2,6,0,8,14,0,0,1,7,12,1.976448074274431,4.047665154540860,202308,10868.372947869944255,4047665.154540860094130
-1,148,עין המפרץ,289,מועצה אזורית,צפון,מטה אשר,5504,2,2,286,5,52,220,15,290,293,6,17,0,181,237,18.256968612467709,8.106493643141315,202308,19751.235353083095106,8106493.643141315318644
-1,97,עמקה,708,מועצה אזורית,צפון,מטה אשר,5504,0,9,210,0,45,158,13,219,176,7,10,0,101,133,19.404870529353513,4.998745024001540,202308,16184.072643280946068,4998745.024001539684832
-1,0,עראמשה,1246,מועצה אזורית,צפון,מטה אשר,5504,,,,,,,,,,,,,,,0.000000000000000,0.509269736674732,202308,2856.909800368572178,509269.736674732121173
-1,115,רגבה,390,מועצה אזורית,צפון,מטה אשר,5504,1,1,190,2,33,142,13,192,224,14,8,2,156,198,39.696158115524277,2.897005792483129,202308,11693.135516112444748,2897005.792483129072934
-1,131,שבי ציון,282,מועצה אזורית,צפון,מטה אשר,5504,1,0,207,0,36,156,13,208,272,6,14,2,170,217,56.853736747134676,2.304158134453707,202308,7084.203250808023768,2304158.134453706908971
-1,198,שטח כללי,5504,מועצה אזורית,צפון,מטה אשר,5504,3,16,444,1,78,347,30,463,363,5,10,0,224,287,4.289058972317017,46.163972395333445,202308,149490.092399526329245,46163972.395333446562290
-1,28,שייח דנון,658,מועצה אזורית,צפון,מטה אשר,5504,0,2,42,6,9,32,3,44,42,1,3,0,27,39,55.089250945956451,0.508266123049459,202308,4048.864621048159734,508266.123049458488822
-1,16,שמרת,432,מועצה אזורית,צפון,מטה אשר,5504,0,1,28,0,7,18,4,29,32,3,0,0,22,26,2.236536384554279,7.153918939346321,202308,16685.130562675662077,7153918.939346320927143
-1,1,אביעזר,1070,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,1,1,0,0,1,1,0,0,0,1,1,6.423939474789116,0.155667718216294,202308,1882.521775036549116,155667.718216294015292
-1,10,אבן ספיר,783,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,10,1,2,6,0,10,14,2,0,1,8,14,38.600837680269969,0.259061735468795,202308,2648.590251320088555,259061.735468795202905
-1,2,אדרת,1123,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,2,0,0,2,0,2,2,0,0,0,0,1,7.233175161304159,0.276503742187739,202308,2457.293416137756594,276503.742187738651410
-1,24,אורה,780,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,27,2,3,20,4,27,39,3,1,1,18,31,79.725847348631788,0.301031607667345,202308,4074.537324651365907,301031.607667345495429
-1,4,אשתאול,740,מועצה אזורית,ירושלים,מטה יהודה,5526,0,1,3,2,1,3,0,4,5,1,0,0,3,5,11.156314084846176,0.358541357797848,202308,2788.382816981161795,358541.357797847653273
-1,16,בית זית,710,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,19,1,0,15,4,19,23,4,0,0,16,21,51.492936230584959,0.310722230489093,202308,2703.773778773567756,310722.230489093228243
-1,1,בית מאיר,751,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,2,0,0,2,0,2,2,0,0,0,2,2,2.222880797032863,0.449866678111942,202308,3522.819549822392673,449866.678111941961106
-1,8,בית נקופה,672,מועצה אזורית,ירושלים,מטה יהודה,5526,0,2,7,0,2,7,0,9,14,4,1,1,7,14,38.171512375255979,0.209580378198110,202308,2138.975396506815287,209580.378198110440280
-1,2,בקוע,864,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,2,0,1,1,0,2,4,1,0,1,2,4,2.708075941756234,0.738531726219969,202308,4258.502377535799496,738531.726219969103113
-1,4,בר גיורא,823,מועצה אזורית,ירושלים,מטה יהודה,5526,0,1,5,0,1,4,1,6,8,1,0,1,4,6,9.835939039965526,0.406671898203836,202308,3176.612098687301113,406671.898203836346511
-1,4,גבעת יערים,787,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,5,0,0,3,2,5,9,0,0,0,3,6,6.339762082335780,0.630938503377759,202308,5312.760199193700828,630938.503377758665010
-1,1,גבעת ישעיהו,919,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,0,0,1,0,1,1,1,0,0,0,1,5.666027097140571,0.176490507873614,202308,1963.843942031568758,176490.507873614318669
-1,0,גיזו,1043,מועצה אזורית,ירושלים,מטה יהודה,5526,,,,,,,,,,,,,,,0.000000000000000,0.368292230080557,202308,2839.988964539417339,368292.230080556881148
